timestamp,datetime,id,confirmed_accumulated,confirmed_added,confirmed_existing,suspected_cases,death_cases,asymptomatic_accumulated,cured_accumulated,zero_days,daily_added,map_name,sina_city_code,district,district_id,city,city_code,prov,prov_code,valid_flag,pt_date
1646125085,2022-03-01 16:58:05,ircuyvh9908932,19,0.0,0,0,1,3.0,18,46,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",静安,310106,静安区,310106,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,irczymi8437275,7,0.0,0,0,0,,7,95,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",青浦,310118,青浦区,310118,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,irczymi8437271,18,0.0,0,0,1,,17,744,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",徐汇,310104,徐汇区,310104,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,irczymi8437263,82,0.0,0,0,1,1.0,81,83,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",浦东,310115,浦东新区,310115,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,irczymi8437282,4,0.0,0,0,0,,4,733,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",金山,310116,金山区,310116,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,irczymi8437276,7,0.0,0,0,0,,7,754,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",虹口,310109,虹口区,310109,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,irczymi8437260,3958,40.0,480,10,0,98.0,3478,0,"{'conadd': '+40', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+12', 'conadd_n': 40, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 12, 'econadd': '+28'}",境外输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908935,11,0.0,1,0,0,1.0,10,32,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",奉贤,310120,奉贤区,310120,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908950,22,,0,0,0,,22,390,"{'conadd': ' 待公布', 'deathadd': ' 待公布', 'susadd': ' 待公布', 'cureadd': ' 待公布', 'conadd_n': '待公布', 'susdd_n': '待公布', 'deathadd_n': '待公布', 'cureadd_n': '待公布', 'econadd': ' 待公布'}",黄浦,310101,黄浦区,310101,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908933,14,0.0,0,0,0,,14,399,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",长宁,310105,长宁区,310105,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,irczymi8437254,4351,41.0,481,10,7,108.0,3863,0,"{'conadd': '+41', 'deathadd': '+0', 'cureadd': '+12', 'econadd': '+29', 'conadd_n': 41, 'deathadd_n': 0, 'cureadd_n': 12, 'asymptomadd_n': 15, 'asymptomadd': '+15'}",上海,310000,上海市,310000,上海市,310000,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908956,9,0.0,0,0,2,1.0,7,745,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",嘉定,310114,嘉定区,310114,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908955,26,0.0,0,0,1,1.0,25,390,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",宝山,310113,宝山区,310113,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908963,12,1.0,1,0,0,,11,0,"{'conadd': '+1', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 1, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+1'}",普陀,310107,普陀区,310107,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908961,16,0.0,0,0,0,,16,188,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",松江,310117,松江区,310117,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908965,4,0.0,0,0,0,,4,742,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",崇明,310230,崇明区,310151,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908940,19,0.0,0,0,0,2.0,19,739,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",闵行,310112,闵行区,310112,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908962,9,0.0,0,0,0,1.0,9,745,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",杨浦,310110,杨浦区,310110,上海市市辖区,310100,上海市,310000,3,20220301
1646125085,2022-03-01 16:58:05,ircuyvh9908929,114,0.0,0,0,1,,113,609,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",外省输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220301
1646211425,2022-03-02 16:57:05,ircuyvh9908956,9,0.0,0,0,2,1.0,7,746,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",嘉定,310114,嘉定区,310114,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908963,12,1.0,1,0,0,,11,0,"{'conadd': '+1', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 1, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+1'}",普陀,310107,普陀区,310107,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,irczymi8437276,7,0.0,0,0,0,,7,755,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",虹口,310109,虹口区,310109,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908935,11,0.0,1,0,0,1.0,10,33,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",奉贤,310120,奉贤区,310120,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908962,9,0.0,0,0,0,1.0,9,746,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",杨浦,310110,杨浦区,310110,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908965,4,0.0,0,0,0,,4,743,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",崇明,310230,崇明区,310151,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908929,114,0.0,0,0,1,,113,610,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",外省输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908932,19,0.0,0,0,1,3.0,18,47,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",静安,310106,静安区,310106,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,irczymi8437282,4,0.0,0,0,0,,4,734,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",金山,310116,金山区,310116,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,irczymi8437254,4388,38.0,510,9,7,125.0,3871,0,"{'conadd': '+38', 'deathadd': '+0', 'cureadd': '+8', 'econadd': '+30', 'conadd_n': 38, 'deathadd_n': 0, 'cureadd_n': 8, 'asymptomadd_n': 17, 'asymptomadd': '+17'}",上海,310000,上海市,310000,上海市,310000,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908961,16,0.0,0,0,0,,16,189,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",松江,310117,松江区,310117,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,irczymi8437260,3995,37.0,509,9,0,115.0,3486,0,"{'conadd': '+37', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+8', 'conadd_n': 37, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 8, 'econadd': '+29'}",境外输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908950,22,0.0,0,0,0,,22,391,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",黄浦,310101,黄浦区,310101,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,irczymi8437275,7,0.0,0,0,0,,7,96,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",青浦,310118,青浦区,310118,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908955,26,0.0,0,0,1,1.0,25,391,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",宝山,310113,宝山区,310113,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908933,14,,0,0,0,,14,400,"{'conadd': ' 待公布', 'deathadd': ' 待公布', 'susadd': ' 待公布', 'cureadd': ' 待公布', 'conadd_n': '待公布', 'susdd_n': '待公布', 'deathadd_n': '待公布', 'cureadd_n': '待公布', 'econadd': ' 待公布'}",长宁,310105,长宁区,310105,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,irczymi8437263,82,0.0,0,0,1,1.0,81,84,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",浦东,310115,浦东新区,310115,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,ircuyvh9908940,19,0.0,0,0,0,2.0,19,740,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",闵行,310112,闵行区,310112,上海市市辖区,310100,上海市,310000,3,20220302
1646211425,2022-03-02 16:57:05,irczymi8437271,18,0.0,0,0,1,,17,745,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",徐汇,310104,徐汇区,310104,上海市市辖区,310100,上海市,310000,3,20220302
1646297826,2022-03-03 16:57:05,irczymi8437275,7,0.0,0,0,0,,7,97,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",青浦,310118,青浦区,310118,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908950,22,0.0,0,0,0,,22,392,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",黄浦,310101,黄浦区,310101,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908956,9,0.0,0,0,2,1.0,7,747,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",嘉定,310114,嘉定区,310114,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,irczymi8437276,7,0.0,0,0,0,,7,756,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",虹口,310109,虹口区,310109,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908935,11,0.0,1,0,0,1.0,10,34,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",奉贤,310120,奉贤区,310120,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908940,20,1.0,1,0,0,2.0,19,0,"{'conadd': '+1', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 1, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+1'}",闵行,310112,闵行区,310112,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908965,4,0.0,0,0,0,,4,744,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",崇明,310230,崇明区,310151,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908962,9,0.0,0,0,0,1.0,9,747,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",杨浦,310110,杨浦区,310110,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,irczymi8437271,18,0.0,0,0,1,,17,746,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",徐汇,310104,徐汇区,310104,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908955,26,0.0,0,0,1,1.0,25,392,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",宝山,310113,宝山区,310113,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908963,15,3.0,4,0,0,,11,0,"{'conadd': '+3', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 3, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+3'}",普陀,310107,普陀区,310107,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,irczymi8437260,4034,39.0,548,9,0,134.0,3486,0,"{'conadd': '+39', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 39, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+39'}",境外输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908933,14,0.0,0,0,0,,14,401,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",长宁,310105,长宁区,310105,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,irczymi8437263,82,0.0,0,0,1,1.0,81,85,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",浦东,310115,浦东新区,310115,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908961,17,1.0,1,0,0,3.0,16,0,"{'conadd': '+1', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 1, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+1'}",松江,310117,松江区,310117,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,irczymi8437282,4,0.0,0,0,0,,4,735,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",金山,310116,金山区,310116,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908929,114,0.0,0,0,1,,113,611,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",外省输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,ircuyvh9908932,19,0.0,0,0,1,3.0,18,48,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",静安,310106,静安区,310106,上海市市辖区,310100,上海市,310000,3,20220303
1646297826,2022-03-03 16:57:05,irczymi8437254,4432,44.0,546,9,7,133.0,3879,0,"{'conadd': '+44', 'deathadd': '+0', 'cureadd': '+8', 'econadd': '+36', 'conadd_n': 44, 'deathadd_n': 0, 'cureadd_n': 8, 'asymptomadd_n': 8, 'asymptomadd': '+8'}",上海,310000,上海市,310000,上海市,310000,上海市,310000,3,20220303
1646384345,2022-03-04 16:59:05,irczymi8437275,7,0.0,0,0,0,,7,98,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",青浦,310118,青浦区,310118,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,irczymi8437254,4478,48.0,583,9,7,181.0,3888,0,"{'conadd': '+48', 'deathadd': '+0', 'cureadd': '+9', 'econadd': '+39', 'conadd_n': 48, 'deathadd_n': 0, 'cureadd_n': 9, 'asymptomadd_n': 51, 'asymptomadd': '+51'}",上海,310000,上海市,310000,上海市,310000,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908965,4,0.0,0,0,0,,4,745,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",崇明,310230,崇明区,310151,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908950,22,0.0,0,0,0,,22,393,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",黄浦,310101,黄浦区,310101,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908956,9,0.0,0,0,2,1.0,7,748,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",嘉定,310114,嘉定区,310114,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908962,9,0.0,0,0,0,1.0,9,748,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",杨浦,310110,杨浦区,310110,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,irczymi8437276,7,0.0,0,0,0,,7,757,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",虹口,310109,虹口区,310109,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908929,114,0.0,0,0,1,,113,612,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",外省输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908932,19,0.0,0,0,1,3.0,18,49,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",静安,310106,静安区,310106,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908955,26,0.0,0,0,1,1.0,25,393,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",宝山,310113,宝山区,310113,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908961,17,1.0,1,0,0,3.0,16,0,"{'conadd': '+1', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 1, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+1'}",松江,310117,松江区,310117,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,irczymi8437263,82,0.0,0,0,1,1.0,81,86,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",浦东,310115,浦东新区,310115,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,irczymi8437260,4077,43.0,574,9,0,152.0,3503,0,"{'conadd': '+43', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+17', 'conadd_n': 43, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 17, 'econadd': '+26'}",境外输入,310000,上海市,310000,上海市,310000,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908933,14,0.0,0,0,0,,14,402,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",长宁,310105,长宁区,310105,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,irczymi8437271,18,0.0,0,0,1,,17,747,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",徐汇,310104,徐汇区,310104,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908940,20,1.0,1,0,0,2.0,19,0,"{'conadd': '+1', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 1, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+1'}",闵行,310112,闵行区,310112,上海市市辖区,310100,上海市,310000,3,20220304
1646384345,2022-03-04 16:59:05,ircuyvh9908935,11,0.0,1,0,0,1.0,10,35,"{'conadd': '+0', 'deathadd': '+0', 'susadd': '+0', 'cureadd': '+0', 'conadd_n': 0, 'susdd_n': 0, 'deathadd_n': 0, 'cureadd_n': 0, 'econadd': '+0'}",奉贤,310120,奉贤区,310120,上海市市辖区,310100,上海市,310000,3,20220304
